permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
56334,58551,0.0475992455272965,COLUMBIA FINANCIAL INC,CLBK,551111,BLUE FOUNDRY BANCORP,BLFY,551111
56488,56518,0.0476394618347317,P C B BANCORP,PCB,522110,CAPITAL BANCORP INC,CBNK,551111
21367,55384,0.047757156687416,PARKER HANNIFIN CORP,PH,333995,HOULIHAN LOKEY INC,HLI,523940
21526,32093,0.0478069835950503,ROGERS CORP,ROG,325211,YUM BRANDS INC,YUM,722511
9141,9449,0.0478277390759285,FIRST BANCORP NC,FBNC,522110,CENTRAL PACIFIC FINANCIAL CORP,CPF,522110
7882,39150,0.0479306794210632,COSTCO WHOLESALE CORP NEW,COST,455219,INTEGER HOLDINGS CORP,ITGR,423450
26113,51321,0.0479857497163816,E S C O TECHNOLOGIES INC,ESE,334290,ARMSTRONG WORLD INDS INC NEW,AWI,335132
21743,54824,0.0481998672377327,TEXTRON INC,TXT,336411,NAVIENT CORP,NAVI,523150
1344,36383,0.0482907624595295,DONALDSON INC,DCI,333413,UNITED PARCEL SERVICE INC,UPS,492110
12390,56665,0.0485792995500119,FUEL TECH INC,FTEK,333413,BALLYS CORP,BALY,721110
2130,53374,0.0485950250226579,HEXCEL CORP NEW,HXL,336413,S S & C TECHNOLOGIES HLDGS INC,SSNC,513210
21599,56119,0.0487946325078869,SERVICE CORP INTERNATIONAL,SCI,812210,CANNAE HOLDINGS INC,CNNE,722511
29602,54658,0.0488013954849451,RADIAN GROUP INC,RDN,524126,N M I HOLDINGS INC,NMIH,524126
11542,42912,0.0490274254990072,U S PHYSICAL THERAPY INC,USPH,621399,UNITED COMMUNITY BANKS INC GA,UCB,522110
12339,54270,0.0491023126634773,MONARCH CASINO & RESORT INC,MCRI,721110,CHEMUNG FINANCIAL CORP,CHMG,522110
5057,6944,0.0491100018484542,ZIONS BANCORPORATION N A,ZION,522110,GLACIER BANCORP INC NEW,GBCI,551111
4260,56352,0.0494418910837901,STATE STREET CORP,STT,522110,EQUITABLE HOLDINGS INC,EQH,524210
16188,21179,0.0495108801026981,COSTAR GROUP INC,CSGP,519290,S & P GLOBAL INC,SPGI,523940
21798,58322,0.0497207246463787,UNUM GROUP,UNM,524114,D T MIDSTREAM INC,DTM,486210
21356,21764,0.0497617895357999,P G & E CORP,PCG,221118,GLOBE LIFE INC,GL,524113
54399,56610,0.0498099128061195,PENNYMAC FINANCIAL SVCS INC NEW,PFSI,522292,LEGACY HOUSING CORP,LEGH,459930
32174,55035,0.0498821337801111,INGREDION INC,INGR,311221,KIMBALL ELECTRONICS INC,KE,336320
16300,16457,0.0500490661071831,C N B FINANCIAL CORP PA,CCNE,522110,CAPITOL FEDERAL FINANCIAL INC,CFFN,522180
54041,59433,0.0501001022536924,M R C GLOBAL INC,MRC,423830,F & G ANNUITIES & LIFE INC,FG,524113
20222,29768,0.050108415205334,ASHLAND INC 2022,ASH,424690,SAGA COMMUNICATIONS INC,SGA,516110
11300,54958,0.050177181601469,GILEAD SCIENCES INC,GILD,325412,IRADIMED CORP,IRMD,339112
20773,54827,0.050221409303188,G A T X CORP,GATX,488210,PEOPLES FINANCIAL SERVICES CORP,PFIS,522110
56000,56481,0.0502364033077031,BRIGHTHOUSE FINANCIAL INC,BHF,524113,AMALGAMATED FINANCIAL CORP,AMAL,522110
11617,43519,0.0503786982767312,CENTRAL GARDEN & PET CO,CENTA,424990,CARMAX INC,KMX,441120
13466,56314,0.0505854350977246,UNIVERSAL STNLESS & ALY PRODS IN,USAP,331110,ZUORA INC,ZUO,513210
20792,57036,0.0507263687346051,GENERAL ELECTRIC CO,GE,333611,CARRIER GLOBAL CORP,CARR,333415
20750,21835,0.0508930775915018,FORD MOTOR CO DEL,F,336110,UNITIL CORP,UTL,221118
26080,55890,0.0509590294476768,TYLER TECHNOLOGIES INC,TYL,513210,N I HOLDINGS INC,NODK,525990
55527,59464,0.0511434027185105,PERMIAN RESOURCES CORP,PR,323111,VITESSE ENERGY INC,VTS,211120
56213,59920,0.0512399398570704,AMERICOLD REALTY TRUST INC,COLD,523991,LINEAGE INC,LINE,493120
31967,45270,0.0512495087422136,AMPHENOL CORP NEW,APH,334417,C B R E GROUP INC,CBRE,531210
20058,20659,0.051268509773095,SKYWORKS SOLUTIONS INC,SWKS,334413,EQUIFAX INC,EFX,561499
3418,31946,0.0512749718740116,OTTER TAIL CORP,OTTR,221118,AUTOLIV INC,ALV,336390
15994,55585,0.0513067207922032,PC CONNECTION INC,CNXN,459999,FORTIVE CORP,FTV,334513
7864,21280,0.0513265176871238,HENRY JACK & ASSOC INC,JKHY,541512,NEW YORK TIMES CO,NYT,513110
56103,57672,0.051357828770532,PONCE FINANCIAL GROUP INC,PDLB,522180,DRIVEN BRANDS HOLDINGS INC,DRVN,811114
53882,55587,0.0515702527731513,FARMERS NATIONAL BANC CORP,FMNB,522180,HARBORONE BANCORP INC NEW,HONE,522110
21923,47422,0.0515921544570486,WILLIAMS COS,WMB,486210,AMERIPRISE FINANCIAL INC,AMP,561499
41673,59146,0.0519614687101754,FIDELITY NATIONAL INFO SVCS INC,FIS,561499,WESTERN ACQ VENTURES CORP,WAVS,523910
3487,54336,0.0522033307499642,PACCAR INC,PCAR,336110,ARTISAN PARTNERS ASSET MGMT INC,APAM,523940
137,54938,0.0522872289953027,AMERICAN INTERNATIONAL GROUP INC,AIG,524126,TOWNSQUARE MEDIA INC,TSQ,516210
52369,54909,0.0524707935242624,GREEN BRICK PARTNERS INC,GRBK,236117,CENTURY COMMUNITIES INC,CCS,236115
35048,56500,0.0526174410360389,GOLDMAN SACHS GROUP INC,GS,523150,FRONTDOOR INC,FTDR,524126
20473,56994,0.0528349327975037,COLGATE PALMOLIVE CO,CL,325620,REYNOLDS CONSUMER PRODUCTS INC,REYN,322220
20217,21758,0.0529325358885784,ARROW ELECTRONICS INC,ARW,423430,TIMKEN CO,TKR,332991
15940,29009,0.0529436228606868,VERISIGN INC,VRSN,541511,AUTOZONE INC,AZO,441330
26024,45174,0.0533299065315128,COTERRA ENERGY INC,CTRA,211120,GENWORTH FINANCIAL INC,GNW,524113
20939,44696,0.0534258152665563,CENTERPOINT ENERGY INC,CNP,221210,GLOBAL INDEMNITY GROUP LLC,GBLI,524126
4881,6606,0.0535693973197853,WD 40 CO,WDFC,324191,HUNT J B TRANSPORT SERVICES INC,JBHT,488510
1285,59562,0.0537301315807932,DELUXE CORP,DLX,323111,CALIFORNIA BANCORP,BCAL,522110
21256,34665,0.0542682612584216,NATIONAL HEALTHCARE CORP,NHC,623110,STEELCASE INC,SCS,337214
51311,59505,0.0544740555468846,LEMAITRE VASCULAR INC,LMAT,339112,CRANE CO NEW,CR,334511
21737,58118,0.0546219891068881,TEXAS INSTRUMENTS INC,TXN,334413,IKENA ONCOLOGY INC,IKNA,325414
53405,54960,0.0548538834906138,DOUGLAS DYNAMICS INC,PLOW,333120,EL POLLO LOCO HOLDINGS INC,LOCO,533110
42285,57037,0.0549738206476387,PRINCIPAL FINANCIAL GROUP INC,PFG,524114,OTIS WORLDWIDE CORP,OTIS,334419
14838,16641,0.0550552491032672,STRATEGIC EDUCATION INC,STRA,611310,ENCORE CAPITAL GROUP INC,ECPG,522299
45732,52120,0.0550597745427307,TEXAS ROADHOUSE INC,TXRH,722511,T MOBILE U S INC,TMUS,517112
30036,54657,0.0552993586860948,M I HOMES INC,MHO,236117,L G I HOMES INC,LGIH,236116
7460,46687,0.0556575371902079,SIMMONS 1ST NATIONAL CORP,SFNC,522110,LAZARD INC,LAZ,523940
54020,56550,0.0557354301489013,YELP INC,YELP,519290,SOLARWINDS CORP,SWI,513210
22168,31847,0.0557801426712185,HONEYWELL INTERNATIONAL INC,HON,336412,ROCKWELL AUTOMATION INC,ROK,335312
21401,54043,0.0558489414524852,CONOCOPHILLIPS,COP,213112,AMPLIFY ENERGY CORP,AMPY,211120
44717,45380,0.0558596489795986,NELNET INC,NNI,522291,ENERSYS,ENS,335910
6765,20908,0.0561553825849094,THOR INDUSTRIES INC,THO,336213,H P INC,HPQ,334111
15909,16581,0.0564923355765085,OLD MARKET CAPITAL CORP,OMCC,522299,GREAT ELM GROUP INC,GEG,423450
21698,54333,0.0568676233142975,SYSCO CORP,SYY,424490,ORAMED PHARMACEUTICALS INC,ORMP,453998
20965,32054,0.0570154037782515,IDACORP INC,IDA,221118,AMETEK INC NEW,AME,334513
52840,59398,0.057018584850261,M S C I INC,MSCI,561499,GLOBAL STAR ACQUISITION INC,GLST,523910
12346,54355,0.0573914312792398,FULL HOUSE RESORTS INC,FLL,721110,N V 5 GLOBAL INC,NVEE,561499
56688,58186,0.0574080390294534,PAGERDUTY INC,PD,513210,UIPATH INC,PATH,513210
43689,53624,0.0580493898155721,PARKE BANCORP INC,PKBK,522110,A C N B CORP,ACNB,522110
5242,13753,0.0581526315174119,GENTEX CORP,GNTX,336390,RESMED INC,RMD,339112
20798,55296,0.0583837274009904,GENERAL MILLS INC,GIS,311999,KRAFT HEINZ CO,KHC,311513
20309,21718,0.0584215319757795,BLOCK H & R INC,HRB,541213,TEJON RANCH CO,TRC,111335
37138,55956,0.0585831042434919,METLIFE INC,MET,524113,ANTERO MIDSTREAM CORP,AM,221210
12025,57057,0.0586764591352886,ALAMO GROUP INC,ALG,333111,A P I GROUP CORP,APG,541910
8508,57630,0.0588941156254992,WATTS WATER TECHNOLOGIES INC,WTS,332919,MATTERPORT INC,MTTR,513210
8299,58684,0.058989736122551,ASTEC INDUSTRIES INC,ASTE,333120,SOUTHERN STATES BANCSHARES INC,SSBK,551111
53983,55386,0.0590555007993292,EPAM SYSTEMS INC,EPAM,541511,PLANET FITNESS INC,PLNT,713940
10408,52134,0.0591515346723699,P T C INC,PTC,541512,E S S A BANCORP INC,ESSA,522110
11111,16107,0.0591683118676909,NATIONAL BEVERAGE CORP,FIZZ,312111,SOUTHSIDE BANCSHARES INC,SBSI,522110
12863,21177,0.0592444341402455,TRACTOR SUPPLY CO NEW,TSCO,459999,MCDONALDS CORP,MCD,722511
11161,21045,0.0593004112420747,OLD DOMINION FREIGHT LINE INC,ODFL,484121,KENNAMETAL INC,KMT,333131
9058,31780,0.059493299709465,O F G BANCORP,OFG,522110,PENSKE AUTOMOTIVE GROUP INC,PAG,441110
16065,20990,0.0595883632089819,MANHATTAN ASSOCIATES INC,MANH,722511,INTERNATIONAL BUSINESS MACHS COR,IBM,334111
362,17669,0.0597500671661722,ASSOCIATED BANC CORP,ASB,522110,BANK OF MARIN BANCORP,BMRC,522110
21095,54303,0.0597534885885998,LENNAR CORP,LEN,236117,TRI POINTE HOMES INC,TPH,236116
20678,20883,0.0598623610814025,EXXON MOBIL CORP,XOM,211120,L3HARRIS TECHNOLOGIES INC,LHX,334511
16758,53266,0.0599110762774903,NETSCOUT SYSTEMS INC,NTCT,541512,HYATT HOTELS CORP,H,721110
15890,34702,0.0599553112085079,POWER INTEGRATIONS INC,POWI,334413,SEALED AIR CORP NEW,SEE,325211
48766,53098,0.0600942958576568,AMERISAFE INC,AMSF,524126,HOME BANCORP INC,HBCP,522180
27849,44625,0.060195020655091,CHURCHILL DOWNS INC,CHDN,711212,NEXSTAR MEDIA GROUP INC,NXST,516120
1261,4818,0.0602258726860976,COMERICA INC,CMA,522110,VALLEY NATIONAL BANCORP,VLY,522110
45993,59594,0.0603211961297294,AMES NATL CORP,ATLO,522110,ATLANTA BRAVES HOLDINGS INC,BATRK,551112
47216,59578,0.0608733502526248,R B C BEARINGS INC,RBC,332991,PHINIA INC,PHIN,333618
12457,55982,0.0610193856106583,GARTNER INC,IT,541910,BOSTON OMAHA CORP,BOC,531210
12539,26087,0.062052814311821,ITRON INC,ITRI,334515,BENCHMARK ELECTRONICS INC,BHE,334418
21900,54584,0.0621643308879306,WEIS MARKETS INC,WMK,445110,MARCUS & MILLICHAP INC,MMI,531210
13269,37130,0.0623406124703151,AMEDISYS INC,AMED,621610,ALPHA PRO TECH LTD,APT,339113
20523,57588,0.0623755325087244,CORNING INC,GLW,327212,AIRBNB INC,ABNB,518210
30388,31890,0.0626988290770784,LEAR CORP,LEA,336390,INSPERITY INC,NSP,541611
31661,36380,0.0628099553794353,FACTSET RESEARCH SYSTEMS INC,FDS,518210,TELEDYNE TECHNOLOGIES,TDY,334419
7337,53628,0.0629978677774962,MAYS J W INC,MAYS,531312,HOME FEDERAL BANCORP INC LA,HFBL,522180
4040,59400,0.0631089795713537,S E I INVESTMENTS CO,SEIC,525910,LINKBANCORP INC,LNKB,551111
16026,43261,0.0631122897914907,BROOKLINE BANCORP INC,BRKL,522110,WEST BANCORPORATION INC,WTBA,522110
21876,56331,0.0632131878094027,VULCAN MATERIALS CO,VMC,212313,BUSINESS FIRST BANCSHARES INC,BFST,
6407,58165,0.0633699201118139,FRANKLIN RESOURCES INC,BEN,523940,WILLIAM PENN BANCORPORATION,WMPN,551112
475,8889,0.0636424324707639,POPULAR INC,BPOP,522110,FIRST BANCORP P R,FBP,522110
50594,59335,0.0637167413383838,LAKE SHORE BANCORP INC,LSBK,522110,ECB BANCORP INC,ECBK,522110
16455,56838,0.0638144701834717,M K S INSTRUMENTS INC,MKSI,334513,XPEL INC,XPEL,423120
2767,7765,0.0638840883628483,MANITOWOC CO INC,MTW,333924,OSHKOSH CORP,OSK,336110
12197,55614,0.063932508866793,BARRETT BUSINESS SERVICES INC,BBSI,561311,SIMPLY GOOD FOODS CO,SMPL,311999
12530,31769,0.0640712552708541,PATTERSON U T I ENERGY INC,PTEN,213111,N O V INC,NOV,333996
10561,20283,0.0641624967057235,GRANITE CONSTRUCTION INC,GVA,237990,APPLIED INDUSTRIAL TECHS INC,AIT,423840
4293,7902,0.0646092940885796,TRAVELERS COMPANIES INC,TRV,524126,MONSTER BEVERAGE CORP NEW,MNST,312111
32185,56685,0.0647118817269739,MID PENN BANCORP INC,MPB,522110,CARTER BANKSHARES INC,CARE,522110
44995,53008,0.0647259777205539,COMMUNITY WEST BANCSHARES NEW,CWBC,522110,ENOVIS CORP,ENOV,332312
7980,16454,0.0648380725668938,PLEXUS CORP,PLXS,334418,BOOKING HOLDINGS INC,BKNG,561510
5440,58215,0.0650837136537101,FULTON FINANCIAL CORP PA,FULT,522110,PRIVIA HEALTH GROUP INC,PRVA,621999
14778,21068,0.0655402713343023,PROVIDENT FINANCIAL HOLDINGS INC,PROV,522110,KROGER CO,KR,445110
21948,56553,0.06564211809912,SPECTRUM BRANDS HOLDINGS INC NEW,SPB,335210,UTZ BRANDS INC,UTZ,311919
57098,58840,0.065654023159956,ALBERTSONS COMPANIES INC,ACI,445110,CATALYST BANCORP INC,CLST,561499
11235,21332,0.065841727669111,WISDOMTREE INC,WT,523150,ONEOK INC NEW,OKE,221210
8048,15678,0.0659505608206364,MICROSOFT CORP,MSFT,513210,PRICESMART INC,PSMT,455219
10724,21110,0.0659537494196711,EXPONENT INC,EXPO,541330,LOCKHEED MARTIN CORP,LMT,336414
20791,55711,0.0660403058650621,GENERAL DYNAMICS CORP,GD,336411,VALVOLINE INC,VVV,811111
153,5152,0.0660672760508776,ALICO INC,ALCO,111320,FONAR CORP,FONR,334510
57795,59265,0.0660923371751687,ON24 INC,ONTF,513210,HILLEVAX INC,HLVX,325414
3840,53187,0.0662969737257037,REGAL REXNORD CORP,RRX,335312,TERRITORIAL BANCORP INC,TBNK,522180
20991,41680,0.0663257569392997,INTERNATIONAL FLAVORS & FRAG INC,IFF,325199,MONDELEZ INTERNATIONAL INC,MDLZ,311513
469,56541,0.0663899482383922,ROBERT HALF INC,RHI,561320,ARCOSA INC,ACA,332999
4120,20000,0.0664181885281656,STEWART INFORMATION SVCS CORP,STC,524127,A A R CORP,AIR,336412
20922,53810,0.0665193873784598,H F SINCLAIR CORP,DINO,424720,MARATHON PETROLEUM CORP,MPC,324110
4516,41870,0.0667712418203424,TORO CO,TTC,333112,ZIMMER BIOMET HOLDINGS INC,ZBH,339113
20763,31574,0.0668728899655543,FREEPORT MCMORAN INC,FCX,212230,SOUTHERN COPPER CORP,SCCO,212230
5856,8810,0.0671649594142762,C V B FINANCIAL CORP,CVBF,522110,WEBSTER FINANCIAL CORP,WBS,522110
7518,13938,0.06723403982699,INSTEEL INDUSTRIES INC,IIIN,332312,KFORCE INC,KFRC,561320
8743,55548,0.0672723271682978,ORASURE TECHNOLOGIES INC,OSUR,339112,RED ROCK RESORTS INC,RRR,721110
8228,43147,0.0673031030873265,TOMPKINS FINANCIAL CORP,TMP,522110,PINNACLE FINANCIAL PARTNERS INC,PNFP,522110
2809,12908,0.0674649731580189,GENCOR INDUSTRIES INC,GENC,333120,OLYMPIC STEEL INC,ZEUS,423510
46162,57529,0.067491572184611,PRESTIGE CONSUMER HEALTHCARE INC,PBH,325412,VIATRIS INC,VTRS,325412
55158,59559,0.0675140395750147,BOX INC,BOX,513210,KENVUE INC,KVUE,325620
43613,45871,0.0676525666280508,COMCAST CORP NEW,CMCSA,516210,ORMAT TECHNOLOGIES INC,ORA,221118
54401,58439,0.0679433590234187,IQVIA HOLDINGS INC,IQV,541715,1STDIBS COM INC,DIBS,459999
20060,30005,0.0680000172306753,HOWMET AEROSPACE INC,HWM,331318,MARRIOTT INTERNATIONAL INC NEW,MAR,721110
21365,54366,0.0680258466587935,PARK AEROSPACE CORP,PKE,334418,UNITED PARKS & RESORTS INC,PRKS,713110
2238,20698,0.0681099849549554,HAWKINS INC,HWKN,325998,FEDERAL SIGNAL CORP,FSS,336110
21236,21322,0.0682125671677552,MURPHY OIL CORP,MUR,211120,OCCIDENTAL PETROLEUM CORP,OXY,211120
21541,54809,0.0684421644536141,RYDER SYSTEMS INC,R,532120,MOELIS & CO,MC,523940
2572,20345,0.0685271142862803,KORN FERRY,KFY,561311,MATERION CORP,MTRN,331410
8278,16492,0.0685547081617944,DAILY JOURNAL CORP,DJCO,513110,HEIDRICK & STRUGGLES INTL INC,HSII,561311
3911,20030,0.0687141732132023,R P M INTERNATIONAL INC,RPM,325520,AIR PRODUCTS & CHEMICALS INC,APD,325612
5085,21458,0.0688946544456996,HOME DEPOT INC,HD,444110,PUBLIC SERVICE ENTERPRISE GP INC,PEG,221118
1367,3160,0.0689265090419349,OMNICOM GROUP INC,OMC,541810,NORDSON CORP,NDSN,333912
29780,37726,0.0692665548558492,ETHAN ALLEN INTERIORS INC,ETD,449110,INSMED INC,INSM,325412
12561,59543,0.069714166119712,OLD SECOND BANCORP INC,OSBC,522110,BURKE & HERBERT FINANCIAL SERV C,BHRB,522110
47887,55114,0.0698094245019748,WATERSTONE FINANCIAL INC NEW,WSBF,522180,JOINT CORP,JYNT,621310
12027,56668,0.0701182421769683,MICROCHIP TECHNOLOGY INC,MCHP,334413,DOW INC,DOW,325211
5674,7557,0.0705840262373744,PROG HOLDINGS INC,PRG,532490,L C I INDUSTRIES,LCII,336390
15434,15436,0.0707777870876757,CHENIERE ENERGY INC,LNG,221210,TAKE TWO INTERACTIVE SOFTWR INC,TTWO,541511
11403,54213,0.0707982606728538,N B T BANCORP INC,NBTB,522110,WORKDAY INC,WDAY,541511
12669,56027,0.0708299447831916,MADDEN STEVEN LTD,SHOO,316210,DUPONT DE NEMOURS INC,DD,325211
2801,37932,0.0710846067792738,MCCORMICK & CO INC,MKC,311999,ENTEGRIS INC,ENTG,326199
20616,36364,0.0711205391901979,REVVITY INC,RVTY,334510,AGILENT TECHNOLOGIES INC,A,334516
216,20277,0.0713590379425356,AMGEN INC,AMGN,325414,BAXTER INTERNATIONAL INC,BAX,339112
33,56093,0.0715467832413317,MOLSON COORS BEVERAGE CO,TAP,312120,F A T BRANDS INC,FATBB,722511
21247,57315,0.0719629248087618,NACCO INDUSTRIES INC,NC,335210,VONTIER CORP,VNT,334514
17346,21022,0.0720421006120215,IMMERSION CORP,IMMR,334118,TRANSCONTINENTAL REALTY INVS INC,TCI,531110
11857,20868,0.0721587432202745,S M ENERGY CO,SM,211120,HALLIBURTON CO,HAL,213112
37682,44505,0.0724106175904141,VISTEON CORP,VC,336390,A N I PHARMACEUTICALS INC,ANIP,325412
54967,56721,0.0724614701237238,MINERVA NEUROSCIENCES INC,NERV,325412,AVANTOR INC,AVTR,334516
53667,56280,0.0726416094021913,KINDER MORGAN INC,KMI,221210,VICTORY CAPITAL HOLDINGS INC,VCTR,523940
21783,42114,0.0727804372571963,TRINITY INDUSTRIES INC,TRN,336510,PREFORMED LINE PRODUCTS CO,PLPC,335932
10224,52247,0.0728520422792124,GEN DIGITAL INC,GEN,541512,A E C O M,ACM,541330
16368,56400,0.0730607873420293,GOLDEN ENTERTAINMENT INC,GDEN,711219,HIREQUEST INC,HQI,561311
42401,51552,0.0733119354550148,ACUITY BRANDS INC,AYI,335139,GREAT LAKES DREDGE & DOCK CORP,GLDD,237990
20543,50701,0.0737307688657556,CUMMINS INC,CMI,333618,MUELLER WATER PRODUCTS INC,MWA,332911
42915,54563,0.0738215343871138,ASBURY AUTOMOTIVE GROUP INC,ABG,441110,PREMIER INC,PINC,561110
21372,54858,0.0738358130792066,AMERICAN FINANCIAL GROUP INC NEW,AFG,524210,BANKWELL FINANCIAL GROUP INC,BWFG,551111
2089,20881,0.0739394226915486,HAVERTY FURNITURE COS INC,HVT,423210,HARLEY DAVIDSON INC,HOG,336991
20436,54139,0.0739866501304918,JPMORGAN CHASE & CO,JPM,522110,PALO ALTO NETWORKS INC,PANW,334118
1418,55976,0.0744423290134155,DUCOMMUN INC DE,DCO,336413,ACCEL ENTERTAINMENT INC,ACEL,711510
20643,51308,0.0744825939296682,EMERSON ELECTRIC CO,EMR,332911,EXLSERVICE HOLDINGS INC,EXLS,561499
12503,51445,0.0747856293810073,RIVERVIEW BANCORP INC,RVSB,522180,CITIZENS CMNTY BANCORP INC MD,CZWI,522110
11050,56626,0.0747958010143902,PROGRESS SOFTWARE CORP,PRGS,513210,1895 BANCORP OF WI INC NEW,BCOW,522110
11238,55685,0.0748524399127261,SANFILIPPO JOHN B & SON,JBSS,311911,DONNELLEY FINANCIAL SOL INC,DFIN,518210
5849,59426,0.0748528816750253,MR COOPER GROUP INC,COOP,522292,GRANITE RIDGE RESOURCES INC,GRNT,523910
2551,13447,0.0749819940411641,K L A CORP,KLAC,333310,VEECO INSTRUMENTS INC DEL,VECO,333248
53106,53300,0.075006433947696,GRAND CANYON EDUCATION INC,LOPE,611310,O P E N L A N E INC,KAR,423110
47183,55684,0.0750670633736416,C F INDUSTRIES HOLDINGS INC,CF,325311,ADVANSIX INC,ASIX,325211
1685,13650,0.0751098053102703,FEDEX CORP,FDX,492110,CENCORA INC,COR,424210
20257,58075,0.0753520666038823,BALL CORP,BALL,332431,ADVANCED FLOWER CAPITAL INC,AFCG,531210
21224,45559,0.0755585471799789,MORGAN STANLEY DEAN WITTER & CO,MS,523150,SOUTHERN FIRST BANCSHARES INC,SFST,522110
54109,58209,0.0755710327487328,SERVICENOW INC,NOW,541512,KARAT PACKAGING INC,KRT,323111
14801,53242,0.0755936180829303,ACACIA RESEARCH CORP,ACTG,533110,ADDUS HOMECARE CORP,ADUS,621610
13587,21694,0.0757136640007154,A C I WORLDWIDE INC,ACIW,513210,SUPERIOR GROUP OF COMPANIES INC,SGC,315990
41168,54499,0.0757622662065807,GLOBAL PAYMENTS INC,GPN,518210,MURPHY USA INC,MUSA,441330
12933,34964,0.0759903836557342,SCANSOURCE INC,SCSC,423430,AMERICAN AXLE & MFG HLGDS INC,AXL,336390
21349,56083,0.0763769029994008,PULTE GROUP INC,PHM,236117,FORESTAR GROUP INC NEW,FOR,531210
35177,50184,0.07649624644911,LENNOX INTERNATIONAL INC,LII,333415,CHIPOTLE MEXICAN GRILL INC,CMG,722511
52977,53987,0.076595501518737,NORTHERN OIL & GAS INC,NOG,211120,MATADOR RESOURCES CO,MTDR,211120
13695,59892,0.0766178681050769,CBIZ INC,CBZ,561499,SIX FLAGS ENTERTAINMENT CORP NEW,FUN,561499
14531,55508,0.0768450622199916,SANDY SPRING BANCORP INC,SASR,522110,SMARTFINANCIAL INC,SMBK,551111
43845,53116,0.0771447422955845,FIRST COMMUNITY CORP SC,FCCO,522110,OAK VALLEY BANCORP,OVLY,522110
51433,58588,0.0772873397529388,SPIRIT AEROSYSTEMS HOLDINGS INC,SPR,336412,PB BANKSHARES INC,PBBK,522110
6515,7623,0.0772999072662296,CASEYS GENERAL STORES INC,CASY,445110,AUTODESK INC,ADSK,513210
29432,58501,0.0773551707059126,TOPGOLF CALLAWAY BRANDS CORP,MODG,339920,N ABLE INC,NABL,513210
14243,52858,0.0774223823213752,AMNEAL PHARMACEUTICALS INC,AMRX,424210,ENSIGN GROUP INC,ENSG,623110
3302,58054,0.0774313180560164,TEREX CORP NEW,TEX,333924,FERGUSON ENTERPRISES INC,FERG,423840
21669,21927,0.0774695519573589,STEPAN CO,SCL,325211,WINNEBAGO INDUSTRIES INC,WGO,336213
21057,54368,0.0774782380626755,KIRBY CORP,KEX,483211,TAYLOR MORRISON HOME CORP,TMHC,236115
52376,56998,0.0776784610743659,INFINERA CORP,INFN,334210,BOGOTA FINANCIAL CORP,BSBK,561499
8372,30251,0.0780255188933147,TOLL BROTHERS INC,TOL,236116,BEAZER HOMES USA INC,BZH,236117
30474,55089,0.0780457199256264,RELIANCE INC,RS,423510,CALIFORNIA RESOURCES CORP,CRC,211120
50016,57587,0.0780508639620585,LIVE NATION ENTERTAINMENT INC,LYV,561499,DOORDASH INC,DASH,459999
1856,21305,0.0783212382961466,FIRST HORIZON CORP,FHN,522110,WELLS FARGO & CO NEW,WFC,522110
4620,58176,0.0783960061873897,TYSON FOODS INC,TSN,311615,HAGERTY INC,HGTY,524210
55962,56011,0.0786946351506704,MAGNOLIA OIL & GAS CORP,MGY,525910,SITIO ROYALTIES CORP NEW,STR,523150
7094,54182,0.0788637588127387,GALLAGHER ARTHUR J & CO,AJG,524210,SUMMIT MIDSTREAM CORP,SMC,486210
20374,20392,0.0796658183740085,CABOT CORP,CBT,325180,CARLISLE COMPANIES,CSL,324122
7067,54593,0.0797846863544362,OLD NATIONAL BANCORP,ONB,522110,ONEMAIN HOLDINGS INC,OMF,522291
8778,55935,0.0798595381674834,INVESTORS TITLE CO,ITIC,524127,FARMERS & MERCHANTS BANCORP INC,FMAO,522110
3275,21578,0.0799259071678292,NORTHERN TRUST CORP,NTRS,522110,SCHWAB CHARLES CORP NEW,SCHW,523150
12194,15751,0.0802286458980131,GENTHERM INC,THRM,336390,NATIONAL RESEARCH CORP,NRC,541910
7506,14602,0.0804246248791426,BEST BUY COMPANY INC,BBY,334419,F T I CONSULTING INC,FCN,541611
58752,59486,0.0805818987241035,WINVEST ACQUISITION CORP,WINV,523910,BELLEVUE LIFE SCIENCES ACQ CORP,BLAC,523910
6185,53463,0.0806020480782805,STIFEL FINANCIAL CORP,SF,523150,K K R & CO INC,KKR,523940
3588,6304,0.0809271722485614,PARK OHIO HOLDINGS CORP,PKOH,326299,CINTAS CORP,CTAS,315250
727,53550,0.0812733196858915,CACI INTERNATIONAL INC,CACI,541512,BOOZ ALLEN HAMILTON HOLDING CORP,BAH,541611
14355,53763,0.0812811078874818,OHIO VALLEY BANC CORP,OVBC,522110,THERMON GROUP HOLDINGS INC,THR,541330
12583,55746,0.0815645005123032,VIAVI SOLUTIONS INC,VIAV,334516,BLACKLINE INC,BL,541511
55987,56358,0.0816873496309566,ESQUIRE FINANCIAL HOLDINGS,ESQ,551111,WYNDHAM HOTELS & RESORTS INC,WH,721110
55545,58010,0.0816888000489177,GLOBAL WATER RESOURCES INC,GWRS,221310,VIRGINIA NATL BANKSHARES CORP,VABK,522110
9971,31832,0.0817708622850717,LINDSAY CORP,LNN,333111,N C R VOYIX CORP,VYX,334118
